Name,Price,Reviews,Size,Category,Rating
"Doctor's Best, Natural Brain Enhancers with AlphaSize and SerinAid, 60 Veggie Caps",32.36,717.0,,supplements,4.3
"Irwin Naturals, 3-In-1 Carb Blocker, Maximum Strength, 75 Liquid Soft-Gels",28.08,3790.0,,supplements,4.2
"Solgar, Calcium Magnesium Citrate Liquid with Vitamin D3, Natural Blueberry, 16 fl oz (473 ml)",17.83,3649.0,,supplements,4.8
"Natrol, Melatonin + 5-HTP, Advanced Sleep, 60 Bi-Layer Tablets",18.71,1069.0,,supplements,4.5
"Solgar, Natural Source Vitamin E, 200 IU, 100 Softgels",16.26,2580.0,,supplements,4.8
"Now Foods, Hyaluronic Acid, 50 mg, 60 Veg Capsules",14.81,12011.0,0.05,supplements,4.5
"Sports Research, Vegan Omega-3, 60 Veggie Softgels",32.23,526.0,,supplements,4.8
"Now Foods, B-12, 1,000 mcg, 100 Lozenges",8.33,1689.0,,supplements,4.7
"Sundown Naturals, B-Complex, 100 Tablets",7.7,5432.0,,supplements,4.7
"Doctor's Best, Collagen Types 1 and 3 with Peptan Vitamin C, 1,000 mg, 540 Tablets",58.57,6986.0,0.0,supplements,4.6
"Sovereign Silver, Bio-Active Silver Hydrosol, Vertical Spray, 10 ppm, 2 fl oz (59 ml)",18.71,3545.0,,supplements,4.7
"KAL, Lithium Orotate, 5 mg, 120 VegCaps",19.18,2216.0,0.005,supplements,4.7
"Now Foods, L-Tryptophan, Double Strength, 1,000 mg, 60 Tablets",28.16,892.0,0.0,supplements,4.5
"MRM, Complete E, 60 Softgels",18.71,2828.0,,supplements,4.8
"Lake Avenue Nutrition, Hyaluronic Acid, 100 mg, 60 Veggie Capsules",12.49,2891.0,0.1,supplements,4.7
"Optimum Nutrition, Opti-Men, 240 Tablets",77.22,11235.0,,supplements,4.7
"Now Foods, GABA with Vitamin B-6, 500 mg, 200 Veg Capsules",23.16,9878.0,0.5,supplements,4.6
"Now Foods, Vitamin D-3, Structural Support, 10 mcg (400 IU), 180 Softgels",6.48,1986.0,,supplements,4.8
"Nordic Naturals, Vitamin D3 Gummies Kids, Wild Water Melon Splash, 400 IU, 60 Gummies",16.51,1775.0,,supplements,4.8
"Sports Research, Astaxanthin, Triple Strength, 12 mg, 60 Softgels",32.23,674.0,0.012,supplements,4.7
"Life Extension, Biotin, 600 mcg, 100 Capsules",8.78,1616.0,,supplements,4.7
"Jarrow Formulas, Curcumin Phytosome, 500 mg, 120 Veggie Caps",54.42,3328.0,0.5,supplements,4.7
"Natrol, Kids, Melatonin, Ages 4 & Up, Strawberry, 40 Tablets",11.69,449.0,,supplements,4.8
"Now Foods, L-Arginine, 500 mg, 250 Veg Capsules",22.22,2955.0,0.5,supplements,4.7
"Nature's Bounty, Magnesium, 500 mg, 100 Coated Tablets",9.72,2221.0,0.5,supplements,4.7
"Solgar, Vitamin D3, 25 mcg (1,000 IU), 180 Tablets",16.26,2064.0,,supplements,4.8
"NutraBio Labs, Intra Blast, Intra Workout Amino Fuel, Orange Mango, 1.6 lb (718 g)",62.41,618.0,718.0,supplements,4.6
"Fairhaven Health, Myo + D-Chiro Inositol, 120 Capsules",37.46,377.0,,supplements,4.7
"Jarrow Formulas, Curcumin Phytosome with Meriva, 500 mg, 60 Veggie Caps",28.25,3328.0,0.5,supplements,4.7
"Now Foods, Pycnogenol, 100 mg, 60 Veg Capsules",61.8,731.0,0.1,supplements,4.6
"Life Extension, Neuro-Mag, Magnesium L-Threonate, Tropical Punch , 3.293 oz (93.35 g)",44.48,1933.0,93.35,supplements,4.8
"American Health, Ester-C with Citrus Bioflavonoids, 1,000 mg, 180 Vegetarian Tablets",51.66,8717.0,0.0,supplements,4.8
"Youtheory, Collagen, 6,000 mg, 120 Tablets",14.97,9229.0,0.0,supplements,4.6
"KAL, Magnesium Taurate +, 400 mg, 180 Tablets",42.12,11156.0,0.4,supplements,4.9
"Garden of Life, Dr. Formulated Probiotics, Organic Kids +, Tasty Organic Strawberry Banana, 30 Yummy Chewables",29.12,4021.0,,supplements,4.8
"Eidon Mineral Supplements, Ionic Minerals, Zinc, Liquid Concentrate, 2 oz (60 ml)",32.84,3461.0,,supplements,4.8
"Neocell, Marine Collagen, 120 Capsules",27.3,2930.0,,supplements,4.5
"Solaray, Tongkat Ali, 400 mg, 60 VegCaps",9.8,448.0,0.4,supplements,4.5
"Jarrow Formulas, EPA-DHA Balance, 240 Softgels",45.52,8577.0,,supplements,4.8
"Natrol, Omega-3 Fish Oil, Natural Lemon Flavor, 1,000 mg, 150 Softgels",17.15,7272.0,0.0,supplements,4.7
"Now Foods, Apple Pectin, 700 mg, 120 Veg Capsules",16.66,3847.0,0.7,supplements,4.6
"Neocell, Super Collagen + Vitamin C, 120 Tablets",21.83,19643.0,,supplements,4.5
"Natural Factors, Eye Factors with 2 mg Lutein, 90 Capsules",11.69,5478.0,0.002,supplements,4.5
"Thompson, Rutin, 500 mg, 60 Tablets",7.48,4390.0,0.5,supplements,4.8
"Life Extension, Mega EPA/DHA, 120 Softgels",23.41,3870.0,,supplements,4.8
"Now Foods, Extra Strength Melatonin, 10 mg, 100 Veg Capsules",16.66,1587.0,0.01,supplements,4.6
"Doctor's Best, High Absorption CoQ10 with BioPerine, 100 mg, 120 Veggie Caps",29.1,13681.0,0.1,supplements,4.6
"FutureBiotics, Vitamin K2 + D3 with Vitamin K2 as MK-7, 120 Capsules",28.08,1193.0,,supplements,4.8
"Nature's Way, Alive! Women's Energy Complete Multivitamin, 50 Tablets",16.84,7019.0,,supplements,4.7
"Natural Factors, Vitamin K2, 100 mcg, 60 Vegetarian Capsules",13.15,1379.0,,supplements,4.8
"Solaray, Quercetin, 500 mg, 90 VegCaps",22.79,768.0,0.5,supplements,4.7
"Now Foods, Potassium Citrate Pure Powder, 12 oz (340 g)",12.04,2434.0,340.0,supplements,4.8
"Nordic Naturals, Baby's Vitamin D3, 400 IU, 0.37 fl oz (11 ml)",21.16,5544.0,,supplements,4.9
"Natural Factors, Vitamin D3 Drops for Kids, Unflavored, 10 mcg (400 IU), 0.5 fl oz (15 ml)",10.97,5732.0,,supplements,4.9
"Solgar, Calcium Magnesium Plus Zinc, 250 Tablets",25.9,2185.0,,supplements,4.7
"ChildLife, Essentials, Multi Vitamin & Mineral, Natural Orange/Mango, 8 fl oz (237 ml)",21.16,6151.0,,supplements,4.7
"Sports Research, Omega-3 Fish Oil, Triple Strength, 1,250 mg, 90 Softgels",35.04,23531.0,0.25,sports-nutrition,4.7
"California Gold Nutrition, Foods, Variety Pack Snack Bars, 12 Bars, 1.4 oz (40 g) Each",11.71,21869.0,40.0,sports-nutrition,4.7
"Optimum Nutrition, Gold Standard 100% Whey, Double Rich Chocolate, 5 lbs (2.27 kg)",93.62,19014.0,2270.0,sports-nutrition,4.6
"iHerb Goods, iHerb Blender Bottle with Blender Ball, Green, 28 oz",4.69,19528.0,,sports-nutrition,4.7
"Now Foods, L-Arginine, Double Strength, 1,000 mg, 120 Tablets",25.93,5169.0,0.0,sports-nutrition,4.6
"California Gold Nutrition, L-Glutamine Powder, AjiPure, Gluten Free, 16 oz (454 g)",24.97,4711.0,454.0,sports-nutrition,4.6
"Sports Research, Omega-3 Fish Oil, Triple Strength, 1,250 mg, 30 Softgels",15.22,23531.0,0.25,sports-nutrition,4.7
"ALLMAX Nutrition, Caffeine , 200 mg, 100 Tablets",10.51,3141.0,0.2,sports-nutrition,4.6
"EVLution Nutrition, LeanMode, 150 Veggie Capsules",35.11,4292.0,,sports-nutrition,4.2
"Six Star, Elite Series, Testosterone Booster, 60 Caplets",16.23,2245.0,,sports-nutrition,4.3
"Muscletech, Platinum Multi Vitamin,  90 Tablets",19.95,5071.0,,sports-nutrition,4.7
"Sports Research, Vitamin D3 + K2, Plant Based, 60 Veggie Softgels",28.03,4801.0,,sports-nutrition,4.8
"Now Foods, L-Glutamine, 500 mg, 120 Veg Capsules",13.89,2458.0,0.5,sports-nutrition,4.7
"Sheila G's, Brownie Brittle, Protein,  Chocolate Chip, 3.25 oz (92 g)",5.77,1160.0,92.0,sports-nutrition,4.4
"Muscletech, Essential Series, Platinum 100% Creatine, Unflavored, 14.11 oz (400 g)",17.93,7599.0,400.0,sports-nutrition,4.7
"Irwin Naturals, Stored-Fat Belly Burner, 60 Liquid Soft-Gels",26.52,877.0,,sports-nutrition,4.0
"Quest Nutrition, Tortilla Style Protein Chips, Nacho Cheese, 12 Bags, 1.1 oz (32 g ) Each",50.74,2684.0,32.0,sports-nutrition,4.5
"Optimum Nutrition, Micronized Creatine Powder, Unflavored, 1.32 lb (600 g)",35.71,3185.0,600.0,sports-nutrition,4.6
"California Gold Nutrition, BCAA, AjiPure® Branched Chain Amino Acids, 500 mg, 60 Veggie Caps",7.8,1339.0,0.5,sports-nutrition,4.7
"Nature's Way, Organic MCT Oil, 16 fl oz (480 ml)",24.85,5081.0,,sports-nutrition,4.6
"Now Foods, L-Carnitine, 1000 mg, 100 Tablets",48.92,2803.0,1.0,sports-nutrition,4.7
"Now Foods, Caprylic Acid, 600 mg, 100 Softgels",14.81,2685.0,0.6,sports-nutrition,4.7
"BNRG, Power Crunch Protein Energy Bar, Triple Chocolate, 12 Bars, 1.4 oz (40 g) Each",32.09,3140.0,40.0,sports-nutrition,4.5
"Now Foods, Sports, Pea Protein, Pure Unflavored, 2 lbs (907 g)",31.12,2456.0,907.0,sports-nutrition,4.3
"Optimum Nutrition, Opti-Women, 120 Capsules",38.41,11860.0,,sports-nutrition,4.6
"Dr. Axe / Ancient Nutrition, Multi Collagen Protein, Unflavored, 1 lb (454.5 g)",62.36,1031.0,454.5,sports-nutrition,4.6
"Quest Nutrition, Tortilla Style Protein Chips, Ranch, 1.1 oz (32 g)",51.31,1212.0,32.0,sports-nutrition,4.5
"Sports Research, Vitamin D3 with  Coconut Oil, 125 mcg (5,000 IU), 360 Softgels",22.46,7299.0,,sports-nutrition,4.8
"Purely Inspired, Probiotics + Weight Loss, 84 Easy-to-Swallow Veggie Capsules",15.93,1583.0,,sports-nutrition,4.3
"Naturade, Total Soy, Weight Loss Shake, Chocolate, 1.2 lbs (540 g)",26.91,8786.0,540.0,sports-nutrition,4.4
"California Gold Nutrition, HydrationUP, Electrolyte Drink Mix, Variety Pack, 20 Packets, 0.15 oz (4.2 g) Each",10.93,1687.0,4.2,sports-nutrition,4.5
"Sports Research, SUPERBA 2 Antarctic Krill Oil with Astaxanthin, 1,000 mg, 60 Softgels",43.76,3401.0,0.0,sports-nutrition,4.5
"Pure Protein, Chocolate Peanut Caramel Bar, 12 Bars, 1.76 oz (50 g) Each",29.78,3017.0,50.0,sports-nutrition,4.5
"Cellucor, C4 Sport, Pre-Workout, Blue Raspberry, 9.5 oz (270 g)",31.2,1036.0,270.0,sports-nutrition,4.6
"Irwin Naturals, 3-in-1 Carb Blocker, Maximum Strength, 150 Liquid Soft-Gels",49.14,3790.0,,sports-nutrition,4.2
"21st Century, L-Arginine, 1,000 mg, 100 Tablets",13.91,2307.0,0.0,sports-nutrition,4.6
"Garden of Life, RAW Organic Protein, Organic Plant Formula, Unflavored, 19.75 oz (560 g)",53.77,1643.0,560.0,sports-nutrition,4.3
"Irwin Naturals, 3-In-1 Carb Blocker, Maximum Strength, 75 Liquid Soft-Gels",28.08,3790.0,,sports-nutrition,4.2
"Sports Research, Vegan Omega-3, 60 Veggie Softgels",32.23,526.0,,sports-nutrition,4.8
"Sports Research, Astaxanthin, Triple Strength, 12 mg, 60 Softgels",32.23,674.0,0.012,sports-nutrition,4.7
"Now Foods, L-Arginine, 500 mg, 250 Veg Capsules",22.22,2955.0,0.5,sports-nutrition,4.7
"NutraBio Labs, Intra Blast, Intra Workout Amino Fuel, Orange Mango, 1.6 lb (718 g)",62.41,618.0,718.0,sports-nutrition,4.6
"California Gold Nutrition, L-Arginine, AjiPure, 500 mg, 60 Veggie Capsules",7.8,1878.0,0.5,sports-nutrition,4.7
"Life Extension, AMPK Metabolic Activator, 30 Vegetarian Tablets",44.48,603.0,,sports-nutrition,4.1
"Xtend, The Original 7G BCAA, Mango Madness, 14.8 oz (420 g)",39.0,3638.0,420.0,sports-nutrition,4.6
"Sports Research, Liquid Elderberry Sambucus Complex Spray, 1,040 mg, 2 fl oz (60 ml)",15.26,3493.0,0.04,sports-nutrition,4.8
"Sierra Fit, Micronized Creatine Powder, Unflavored, 16 oz (454 g)",20.29,369.0,454.0,sports-nutrition,4.6
"Doctor's Best, L-Carnitine Fumarate with Biosint Carnitines, 855 mg, 60 Veggie Caps",25.37,5168.0,0.855,sports-nutrition,4.5
"ALLMAX Nutrition, Vitaform, Premium Multi-Vitamin For Men, 60 Tablets",20.27,1910.0,,sports-nutrition,4.7
"Primaforce, Cissus, 1,000 mg, 120 Capsules",41.17,539.0,0.0,sports-nutrition,4.3
"Now Foods, L-Arginine, 500 mg, 100 Veg Capsules",11.1,2955.0,0.5,sports-nutrition,4.7
"Nature's Way, Organic MCT Oil, 30 fl oz (887 ml)",36.41,5081.0,,sports-nutrition,4.6
"California Gold Nutrition, L-Glutamine, AjiPure, 120 Veggie Capsules",10.92,400.0,,sports-nutrition,4.8
"Primaforce, Citrulline Malate, Unflavored, 200 g",27.44,1561.0,200.0,sports-nutrition,4.6
"California Gold Nutrition, Organic, MCT Oil, 32 fl oz (946 ml)",40.58,4317.0,,sports-nutrition,4.7
"Universal Nutrition, Ultra Whey Pro, Protein Powder, Double Chocolate Chip, 5 lb (2.27 kg)",82.06,849.0,2270.0,sports-nutrition,4.6
"California Gold Nutrition, L-Citrulline, 500 mg, 60 Veggie Capsules",9.36,878.0,0.5,sports-nutrition,4.7
"California Gold Nutrition, Organic MCT Oil, 12 fl oz (355 ml)",17.48,4317.0,,sports-nutrition,4.7
"Muscletech, Essential Series, Platinum 100% Omega Fish Oil, 100 Soft Gels",15.59,1006.0,,sports-nutrition,4.6
"Muscletech, Nitro Tech, 100% Whey Gold, Double Rich Chocolate, 5.54 lbs (2.51 kg)",90.5,4033.0,2510.0,sports-nutrition,4.6
"Now Foods, L-Carnitine, 500 mg, 60 Veg Capsules",24.08,1389.0,0.5,sports-nutrition,4.7
"Zint, Grass-Fed Beef Collagen, Hydrolyzed Collagen Types I & III, 16 oz (454 g)",39.0,8842.0,454.0,sports-nutrition,4.6
"Xtend, The Original 7G BCAA, Lemon-Lime Squeeze, 14.8 oz (420 g)",39.0,2499.0,420.0,sports-nutrition,4.6
"Optimum Nutrition, Gold Standard 100% Whey, Double Rich Chocolate, 2 lb (907 g)",64.72,19014.0,907.0,sports-nutrition,4.6
"Now Foods, Sports, Creatine Monohydrate, 750 mg, 120 Veg Capsules",12.95,374.0,0.75,sports-nutrition,4.6
"Lake Avenue Nutrition, Whey Protein Isolate, Creamy Chocolate, 2 lb (907 g)",46.82,442.0,907.0,sports-nutrition,4.4
"Think !, High Protein Bars, Brownie Crunch, 5 Bars, 2.1 oz (60 g) Each",15.81,3571.0,60.0,sports-nutrition,4.3
"Quest Nutrition, Protein Cookie, Chocolate Chip, 12 Pack, 2.08 oz (59 g) Each",45.82,1761.0,59.0,sports-nutrition,4.3
"Atkins, Snack, Caramel Chocolate Nut Roll Bar, 5 Bars, 1.55 oz (44 g) Each",14.02,3687.0,44.0,sports-nutrition,4.5
"Paradise Herbs, Protein & Greens, Original Unflavored, 16 oz (454 g)",32.24,1123.0,454.0,sports-nutrition,4.4
"Quest Nutrition, Tortilla Style Protein Chips, Chili Lime, 12 Bags, 1.1 oz (32 g) Each",51.52,955.0,32.0,sports-nutrition,4.5
"Sports Research, Vitamin D3 with Coconut Oil, 125 mcg (5,000 IU), 30 Softgels ",6.96,7299.0,,sports-nutrition,4.8
"Pure Protein, Chocolate Deluxe Bar, 12 Bars, 1.76 oz (50 g) Each",29.78,2188.0,50.0,sports-nutrition,4.1
"Optimum Nutrition, Micronized Creatine Capsules, 2.5 g, 200 Capsules",41.01,1540.0,2.5,sports-nutrition,4.7
"Xtend, Sport, 7G BCAA, Strawberry Kiwi Splash, 12.2 oz (345 g)",31.2,359.0,345.0,sports-nutrition,4.6
"Think !, High Protein Bars, Brownie Crunch, 10 Bars, 2.1 oz (60 g) Each ",31.63,3571.0,60.0,sports-nutrition,4.3
"Muscletech, Performance Series, Test HD, Hardcore Testosterone Booster, 90 Rapid-Release Caplets",27.51,833.0,,sports-nutrition,4.4
"Universal Nutrition, Animal Pak, The Ultimate Training Pack, 44 Packs",63.3,1916.0,,sports-nutrition,4.8
"Sierra Fit, BCAA & Electrolytes, 7G BCAAs, Mango, 15.34 oz (435 g)",31.21,927.0,435.0,sports-nutrition,4.7
"California Gold Nutrition, TheanineUP Focused Energy, L-Theanine & Caffeine, 60 Veggie Capsules",18.73,587.0,,sports-nutrition,4.5
"Now Foods, Sports, MCT Oil, Unflavored, 16 fl oz (473 ml)",15.55,1517.0,,sports-nutrition,4.5
"Now Foods, L-Citrulline, 1,200 mg, 120 Tablets",37.06,458.0,0.2,sports-nutrition,4.6
"JNX Sports, The Ripper, Fat Burner, Pineapple Shred, 5.3 oz (150 g)",43.68,1348.0,150.0,sports-nutrition,4.3
"Quest Nutrition, Protein Cookie, Double Chocolate Chip, 12 Pack, 2.08 oz (59 g) Each",45.82,1384.0,59.0,sports-nutrition,4.3
"Universal Nutrition, Doctor's CarbRite Diet Bars, Chocolate Brownie, 12 Bars, 2.00 oz (56.7 g) Each",26.61,1881.0,56.7,sports-nutrition,4.0
"California Gold Nutrition, Foods, Caramel & Almond Bars, 12 Bars, 1.4 oz (40 g) Each",23.41,2142.0,40.0,sports-nutrition,4.7
"Natural Factors, L-Arginine, 1,000 mg, 90 Tablets",16.07,222.0,0.0,sports-nutrition,4.7
"MRM, Raw Organic Red Beet Powder, 8.5 oz (240 g)",18.43,929.0,240.0,sports-nutrition,4.4
"ALLMAX Nutrition, Vitaform, Premium Multi-Vitamin For Women, 60 Tablets",20.27,846.0,,sports-nutrition,4.8
"Naturade, Total Soy, Weight Loss Shake, Vanilla, 1.2 lbs (540 g)",26.91,3881.0,540.0,sports-nutrition,4.5
"Optimum Nutrition, Gold Standard 100% Whey, Mocha Cappuccino, 5 lb (2.27 kg)",116.22,1767.0,2270.0,sports-nutrition,4.6
"Xtend, The Original 7G BCAA, Italian Blood Orange, 15.3 oz (435 g)",39.0,1555.0,435.0,sports-nutrition,4.6
"Optimum Nutrition, Gold Standard 100% Whey, Delicious Strawberry, 5 lbs (2.27 kg)",116.22,2469.0,2270.0,sports-nutrition,4.5
"Optimum Nutrition, BCAA 1000 Caps, Mega-Size, 500 mg, 60 Capsules",13.3,3833.0,0.5,sports-nutrition,4.6
"California Gold Nutrition, HydrationUP, Electrolyte Drink Mix Powder, Tropical Fruit, 8 oz (227 g)",9.28,621.0,227.0,sports-nutrition,4.5
"Cellucor, Cor-Performance Creatine, Unflavored, 12.69 oz (360 g)",15.59,48.0,360.0,sports-nutrition,4.6
"Lake Avenue Nutrition, Whey Protein + Probiotic, Chocolate Flavor, 2 lb (907 g)",37.46,1508.0,907.0,sports-nutrition,4.5
"Life Extension, AMPK Metabolic Activator, 30 Vegetarian Tablets",44.48,603.0,,sports-nutrition,4.1
"Now Foods, Sports, Tribulus, 1,000 mg, 180 Tablets",29.64,2538.0,0.0,sports-nutrition,4.5
"Jarrow Formulas, L-Glutamine Powder, 35.3 oz (1000 g)",68.28,2036.0,1000.0,sports-nutrition,4.7
"Muscletech, Nitro Tech 100% Whey Gold, Strawberry, 5.53 lbs (2.51 kg)",90.5,1148.0,2510.0,sports-nutrition,4.7
"Lake Avenue Nutrition, Whey Protein + Probiotics, Chocolate Flavor, 5 lb (2270 g)",46.04,1508.0,2270.0,sports-nutrition,4.5
"Dymatize Nutrition, ISO100 Hydrolyzed, 100% Whey Protein Isolate, Cocoa Pebbles, 3 lb (1.4 kg)",87.79,348.0,1400.0,sports-nutrition,4.7
"Optimum Nutrition, Gold Standard 100% Whey, Chocolate Mint, 4.94 lbs (2.24 kg)",113.99,435.0,2240.0,sports-nutrition,4.4
"Xtend, The Original 7G BCAA, Italian Blood Orange, 2.88 lb (1.31 kg)",93.62,1555.0,1310.0,sports-nutrition,4.6
"Hydroxycut, Performance Series, Hardcore Elite, 110 Rapid-Release Thermo Caps",39.3,1219.0,,sports-nutrition,4.3
"Universal Nutrition, Carb Max, Replenish Glycogen & Electrolytes, Fruit Punch, 1.39 lb (632 g)",18.67,99.0,632.0,sports-nutrition,4.7
"Cellucor, C4 Sport, Pre-Workout, Watermelon, 9.5 oz (270 g)",31.2,615.0,270.0,sports-nutrition,4.5
"Pure Protein, Chocolate Salted Caramel Bar, 6 Bars, 1.76 oz (50 g) Each",15.51,735.0,50.0,sports-nutrition,4.3
"Sierra Fit, Whey Protein Complete, Rich Chocolate, 2 lb (907 g)",35.89,542.0,907.0,sports-nutrition,4.6
"RSP Nutrition,  L-Arginine, Nitric Oxide + Vasodilation, 100 Capsules",14.98,428.0,,sports-nutrition,4.7
"Vega,  Protein Greens, Vanilla, 1.67 lbs (760 g)",65.58,52.0,760.0,sports-nutrition,4.7
"Cellucor, BCAA Sport, All Day Hydration & Recovery, Cherry Limeade, 11.6 oz (330 g)",31.2,141.0,330.0,sports-nutrition,4.7
"GAT, L-Carnitine, Amino Acid, Free Form, 60 Vegetable Capsules",15.59,601.0,,sports-nutrition,4.7
"Dymatize Nutrition, ISO100 Hydrolyzed, 100% Whey Protein Isolate, Strawberry, 1.6 lbs (725 g)",52.64,823.0,725.0,sports-nutrition,4.4
"KOS, Organic Plant Protein, Chocolate Peanut Butter, 1.28 lb (583 g)",46.8,60.0,583.0,sports-nutrition,4.4
"Muscletech, Clear Muscle Next Gen, Performance & Recovery Amplifier, 1000 mg , 84 Liquid Softgels",54.4,146.0,1.0,sports-nutrition,4.6
"Garden of Life, RAW Organic Protein, Organic Plant Formula, Chocolate, 23.28 oz (660 g)",53.77,711.0,660.0,sports-nutrition,4.2
"Irwin Naturals, Stored-Fat Belly Burner, 60 Liquid Soft-Gels",26.52,877.0,,sports-nutrition,4.0
"Garden of Life, RAW Organic Meal, Shake & Meal Replacement, Vanilla, 2 lb 2 oz (969 g)",72.83,786.0,969.0,sports-nutrition,4.3
"Optimum Nutrition, ZMA, 180 Capsules",52.64,1524.0,,sports-nutrition,4.6
"RSP Nutrition, Prime-T, Testosterone Booster, 120 Tablets",39.93,777.0,,sports-nutrition,4.4
"Optimum Nutrition, BCAA 1000 Caps, Mega-Size, 500 mg, 200 Capsules",36.11,3833.0,0.5,sports-nutrition,4.6
"Now Foods, Sports, Arginine & Citrulline, 120 Veg Capsules",25.02,579.0,,sports-nutrition,4.6
"Think !, High Protein Bars, Chocolate Fudge, 10 Bars, 2.1 oz (60 g) Each",31.63,1445.0,60.0,sports-nutrition,4.1
"MusclePharm, Combat Crunch, Chocolate Chip Cookie Dough, 12 Bars,  63 g Each",45.24,3566.0,63.0,sports-nutrition,4.3
"Orgain, Organic Protein Powder, Plant Based, Creamy Chocolate Fudge, 2.03 lbs (920 g)",55.81,802.0,920.0,sports-nutrition,4.4
"Optimum Nutrition, Gold Standard 100% Whey, Double Rich Chocolate, 1 lb (454 g)",35.96,19014.0,454.0,sports-nutrition,4.6
"Garden of Life, Sport, Organic Plant-Based Protein, Refuel, Chocolate Flavor, 29.6 oz (840 g)",63.86,455.0,840.0,sports-nutrition,4.6
"Sierra Fit, Electrolyte Powder, Lemonade, 11 oz (311 g)",24.97,283.0,311.0,sports-nutrition,4.6
"Optimum Nutrition, Gold Standard 100% Whey, Extreme Milk Chocolate, 5 lb (2.27 kg)",116.22,1926.0,2270.0,sports-nutrition,4.6
"21st Century, Daily Amino Acid, 120 Tablets",10.43,738.0,,sports-nutrition,4.6
"Muscletech, Essential Series, Platinum 100% Glutamine, Unflavored, 5 g, 10.58 oz (300 g)",23.39,830.0,5.0,sports-nutrition,4.6
"ALLMAX Nutrition, Leak-Proof Shaker, BPA-FREE Bottle with Vortex Mixer, 25 oz (700 ml)",6.32,4190.0,,sports-nutrition,4.6
"Muscletech, Pro Series, Muscle Builder, 30 Rapid-Release Capsules",34.32,530.0,,sports-nutrition,4.5
"Solgar, Essential  Amino Complex, 90 Vegetable Capsules",33.5,627.0,,sports-nutrition,4.7
"California Gold Nutrition, HydrationUP, Electrolyte Drink Mix Powder, Grape, 8 oz (227 g)",9.28,511.0,227.0,sports-nutrition,4.5
"Doctor's Best, L-Carnitine Fumarate with Biosint Carnitines, 855 mg, 180 Veggie Caps",63.82,5168.0,0.855,sports-nutrition,4.5
"Sports Research, CLA 1250, Max Potency, 1,250 mg, 180 Softgels",32.59,809.0,0.25,sports-nutrition,4.6
"Sports Research, MCT Oil, Unflavored, 16 fl oz (473 ml)",22.41,1813.0,,sports-nutrition,4.7
"BSN, Protein Crisp, Packed Protein Bar, Salted Toffee Pretzel, 12 Bars, 2.01 oz (57 g)",50.14,2672.0,57.0,sports-nutrition,4.5
"Garden of Life, Sport, Organic Plant-Based Protein, Vanilla, 1 lb 12 oz (806 g)",63.86,358.0,806.0,sports-nutrition,4.5
"Garden of Life, RAW Organic Meal, Shake & Meal Replacement, Chocolate Cacao, 2 lb 4 oz (1,017 g)",72.83,1719.0,17.0,sports-nutrition,4.2
"Now Foods, Sports, Whey Protein Isolate, Unflavored, 1.2 lbs (544 g)",33.35,1598.0,544.0,sports-nutrition,4.6
